trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,anomaly_score,behaviour
154,117,2022-09-18,14:00:50,14:51:38,Digana,Kandy,50.8,4.583333333333335,0.09022309711286093,6,Sunday,14.0,1,0,-6.766666666666673,Digana-Kandy,1,normal
155,117,2022-09-20,06:20:44,07:11:07,Kandy,Digana,50.38333333333333,7.766666666666667,0.15415150512735692,1,Tuesday,6.25,0,0,-7.183333333333337,Kandy-Digana,1,normal
156,117,2022-09-20,09:19:19,10:10:20,Digana,Kandy,51.016666666666666,5.516666666666665,0.10813459653707935,1,Tuesday,9.25,0,0,-6.550000000000004,Digana-Kandy,1,normal
157,117,2022-09-20,11:11:26,12:03:09,Kandy,Digana,51.71666666666667,4.816666666666667,0.09313567515307768,1,Tuesday,11.25,0,0,-5.850000000000001,Kandy-Digana,1,normal
158,117,2022-09-20,12:51:49,13:54:33,Digana,Kandy,62.73333333333333,12.266666666666673,0.19553666312433593,1,Tuesday,12.75,0,0,5.166666666666657,Digana-Kandy,1,normal
159,117,2022-09-20,14:51:27,15:42:05,Kandy,Digana,50.63333333333333,5.750000000000001,0.11356155365371957,1,Tuesday,14.75,0,0,-6.933333333333337,Kandy-Digana,1,normal
160,117,2022-09-20,17:00:35,17:52:28,Digana,Kandy,51.88333333333333,6.383333333333333,0.12303244458721489,1,Tuesday,17.0,0,1,-5.683333333333337,Digana-Kandy,1,normal
161,117,2022-09-21,06:09:26,07:07:00,Kandy,Digana,57.56666666666667,6.766666666666667,0.11754487550665894,2,Wednesday,6.25,0,0,0.0,Kandy-Digana,1,normal
162,117,2022-09-21,09:10:51,10:05:16,Digana,Kandy,54.41666666666666,5.5333333333333306,0.10168453292496168,2,Wednesday,9.25,0,0,-3.150000000000013,Digana-Kandy,1,normal
163,117,2022-09-21,11:11:19,12:09:20,Kandy,Digana,58.016666666666666,6.3500000000000005,0.10945130709566217,2,Wednesday,11.25,0,0,0.44999999999999574,Kandy-Digana,1,normal
164,117,2022-09-21,13:31:35,14:26:10,Digana,Kandy,54.583333333333336,8.999999999999996,0.16488549618320603,2,Wednesday,13.5,0,0,-2.9833333333333343,Digana-Kandy,1,normal
165,117,2022-09-21,15:41:16,16:36:36,Kandy,Digana,55.333333333333336,7.583333333333333,0.13704819277108432,2,Wednesday,15.75,0,0,-2.2333333333333343,Kandy-Digana,1,normal
166,117,2022-09-21,17:41:49,18:33:08,Digana,Kandy,51.31666666666667,6.1166666666666645,0.11919454368301391,2,Wednesday,17.75,0,1,-6.25,Digana-Kandy,1,normal
167,117,2022-09-23,06:21:32,07:18:37,Kandy,Digana,57.083333333333336,7.549999999999999,0.1322627737226277,4,Friday,6.25,0,0,-0.4833333333333343,Kandy-Digana,1,normal
168,117,2022-09-23,09:31:02,10:21:05,Digana,Kandy,50.05,4.666666666666665,0.09324009324009322,4,Friday,9.5,0,0,-7.516666666666673,Digana-Kandy,1,normal
169,117,2022-09-23,11:00:58,11:55:45,Kandy,Digana,54.78333333333333,5.383333333333334,0.09826589595375723,4,Friday,11.0,0,0,-2.7833333333333385,Kandy-Digana,1,normal
170,117,2022-09-23,13:40:47,14:36:13,Digana,Kandy,55.43333333333333,10.4,0.18761274804570055,4,Friday,13.75,0,0,-2.13333333333334,Digana-Kandy,1,normal
171,117,2022-09-26,06:20:35,07:24:00,Kandy,Digana,63.41666666666666,12.749999999999998,0.20105124835742444,0,Monday,6.25,0,0,5.849999999999987,Kandy-Digana,1,normal
172,117,2022-09-26,09:21:27,10:14:18,Digana,Kandy,52.85,8.58333333333333,0.162409334594765,0,Monday,9.25,0,0,-4.716666666666669,Digana-Kandy,1,normal
173,117,2022-09-26,10:41:07,11:34:52,Kandy,Digana,53.75,4.850000000000001,0.09023255813953492,0,Monday,10.75,0,0,-3.81666666666667,Kandy-Digana,1,normal
174,117,2022-09-26,13:51:28,14:42:12,Digana,Kandy,50.73333333333333,6.649999999999999,0.13107752956636004,0,Monday,13.75,0,0,-6.833333333333343,Digana-Kandy,1,normal
175,117,2022-09-26,15:11:26,16:05:23,Kandy,Digana,53.95,7.200000000000001,0.1334569045412419,0,Monday,15.25,0,0,-3.616666666666667,Kandy-Digana,1,normal
176,117,2022-09-26,17:30:53,18:24:14,Digana,Kandy,53.35,7.383333333333334,0.13839425179631365,0,Monday,17.5,0,1,-4.216666666666669,Digana-Kandy,1,normal
177,117,2022-09-28,06:51:13,07:50:31,Kandy,Digana,59.3,9.88333333333333,0.1666666666666666,2,Wednesday,6.75,0,0,1.7333333333333272,Kandy-Digana,1,normal
178,117,2022-09-28,10:21:39,11:16:03,Digana,Kandy,54.4,7.199999999999999,0.1323529411764706,2,Wednesday,10.25,0,0,-3.1666666666666714,Digana-Kandy,1,normal
179,117,2022-09-28,11:52:40,12:51:58,Kandy,Digana,59.3,8.466666666666665,0.14277684092186618,2,Wednesday,12.0,0,0,1.7333333333333272,Kandy-Digana,1,normal
180,117,2022-09-28,14:52:11,15:49:29,Digana,Kandy,57.3,8.099999999999998,0.1413612565445026,2,Wednesday,14.75,0,0,-0.2666666666666728,Digana-Kandy,1,normal
181,117,2022-09-29,10:01:09,10:49:11,Digana,Kandy,48.03333333333333,6.983333333333331,0.14538514920194304,3,Thursday,10.0,0,0,-9.533333333333339,Digana-Kandy,1,normal
182,117,2022-09-29,11:30:42,12:29:05,Kandy,Digana,58.38333333333333,9.550000000000002,0.16357407936054816,3,Thursday,11.5,0,0,0.8166666666666629,Kandy-Digana,1,normal
183,117,2022-09-29,14:30:43,15:19:43,Digana,Kandy,49.0,7.649999999999999,0.15612244897959182,3,Thursday,14.5,0,0,-8.56666666666667,Digana-Kandy,1,normal
184,117,2022-09-29,16:01:23,17:02:58,Kandy,Digana,61.583333333333336,16.300000000000004,0.26468200270636,3,Thursday,16.0,0,1,4.016666666666666,Kandy-Digana,-1,anomaly
185,117,2022-09-29,18:29:49,19:18:00,Digana,Kandy,48.18333333333333,2.650000000000001,0.054998270494638554,3,Thursday,18.5,0,0,-9.38333333333334,Digana-Kandy,1,normal
186,117,2022-09-30,09:21:03,10:11:58,Digana,Kandy,50.91666666666666,8.316666666666666,0.1633387888707038,4,Friday,9.25,0,0,-6.650000000000013,Digana-Kandy,1,normal
187,117,2022-09-30,10:41:15,11:38:28,Kandy,Digana,57.21666666666667,6.750000000000001,0.11797261870084476,4,Friday,10.75,0,0,-0.3500000000000014,Kandy-Digana,1,normal
188,117,2022-09-30,13:21:35,14:18:14,Digana,Kandy,56.65,10.950000000000005,0.19329214474845552,4,Friday,13.25,0,0,-0.9166666666666714,Digana-Kandy,1,normal
189,117,2022-09-30,14:51:29,15:46:20,Kandy,Digana,54.85,6.816666666666667,0.12427833485262839,4,Friday,14.75,0,0,-2.7166666666666686,Kandy-Digana,1,normal
190,117,2022-09-30,16:50:32,17:45:44,Digana,Kandy,55.2,8.549999999999999,0.15489130434782605,4,Friday,16.75,0,1,-2.366666666666667,Digana-Kandy,1,normal
191,121,2022-09-01,08:11:32,09:04:21,Digana,Kandy,52.81666666666667,6.133333333333333,0.11612496055538023,3,Thursday,8.25,0,1,-4.75,Digana-Kandy,1,normal
192,121,2022-09-01,10:01:36,10:55:07,Kandy,Digana,53.516666666666666,4.783333333333332,0.08938025537215818,3,Thursday,10.0,0,0,-4.050000000000004,Kandy-Digana,1,normal
193,121,2022-09-01,13:00:49,14:03:54,Digana,Kandy,63.083333333333336,9.166666666666664,0.14531043593130774,3,Thursday,13.0,0,0,5.516666666666666,Digana-Kandy,1,normal
194,121,2022-09-01,15:00:57,15:56:32,Kandy,Digana,55.583333333333336,5.683333333333334,0.10224887556221889,3,Thursday,15.0,0,0,-1.9833333333333343,Kandy-Digana,1,normal
195,121,2022-09-01,17:20:59,18:12:06,Digana,Kandy,51.11666666666667,9.15,0.17900228236061297,3,Thursday,17.25,0,1,-6.450000000000003,Digana-Kandy,1,normal
196,121,2022-09-01,19:31:54,20:08:44,Kandy,Digana,36.833333333333336,2.716666666666667,0.07375565610859729,3,Thursday,19.5,0,0,-20.733333333333334,Kandy-Digana,1,normal
197,121,2022-09-02,07:51:20,08:37:45,Digana,Kandy,46.41666666666666,6.349999999999999,0.13680430879712746,4,Friday,7.75,0,1,-11.150000000000013,Digana-Kandy,1,normal
198,121,2022-09-02,09:41:19,10:35:11,Kandy,Digana,53.86666666666667,7.816666666666666,0.14511138613861385,4,Friday,9.75,0,0,-3.700000000000003,Kandy-Digana,1,normal
199,121,2022-09-02,12:15:03,13:08:21,Digana,Kandy,53.3,6.616666666666663,0.12414008755472164,4,Friday,12.25,0,0,-4.266666666666673,Digana-Kandy,1,normal
200,121,2022-09-02,14:00:18,14:54:50,Kandy,Digana,54.53333333333333,10.43333333333333,0.19132029339853296,4,Friday,14.0,0,0,-3.0333333333333385,Kandy-Digana,1,normal
201,121,2022-09-02,16:42:54,17:34:07,Digana,Kandy,51.21666666666667,6.6166666666666645,0.12918971688903347,4,Friday,16.75,0,1,-6.350000000000001,Digana-Kandy,1,normal
202,121,2022-09-02,18:09:55,18:51:33,Kandy,Digana,41.63333333333333,5.416666666666665,0.13010408326661327,4,Friday,18.25,0,0,-15.933333333333337,Kandy-Digana,1,normal
203,121,2022-09-03,08:31:16,09:22:28,Digana,Kandy,51.2,7.816666666666665,0.1526692708333333,5,Saturday,8.5,1,0,-6.366666666666667,Digana-Kandy,1,normal
204,121,2022-09-03,10:21:52,11:13:12,Kandy,Digana,51.333333333333336,6.116666666666668,0.11915584415584418,5,Saturday,10.25,1,0,-6.233333333333334,Kandy-Digana,1,normal
205,121,2022-09-03,12:51:13,13:47:15,Digana,Kandy,56.03333333333333,7.766666666666667,0.1386079714455681,5,Saturday,12.75,1,0,-1.5333333333333385,Digana-Kandy,1,normal
206,121,2022-09-03,15:00:37,15:54:04,Kandy,Digana,53.45,7.783333333333333,0.14561895852821952,5,Saturday,15.0,1,0,-4.116666666666667,Kandy-Digana,1,normal
207,121,2022-09-04,07:27:03,08:10:35,Digana,Kandy,43.53333333333333,6.216666666666666,0.14280245022970903,6,Sunday,7.5,1,0,-14.033333333333339,Digana-Kandy,1,normal
208,121,2022-09-04,08:41:05,09:37:45,Kandy,Digana,56.66666666666666,11.03333333333333,0.19470588235294115,6,Sunday,8.75,1,0,-0.9000000000000128,Kandy-Digana,1,normal
209,121,2022-09-04,12:11:50,13:03:53,Digana,Kandy,52.05,6.4,0.1229586935638809,6,Sunday,12.25,1,0,-5.516666666666673,Digana-Kandy,1,normal
210,121,2022-09-04,16:03:02,16:54:07,Kandy,Digana,51.083333333333336,4.199999999999999,0.08221859706362152,6,Sunday,16.0,1,0,-6.483333333333334,Kandy-Digana,1,normal
213,121,2022-09-06,08:11:19,08:57:56,Digana,Kandy,46.61666666666667,5.183333333333332,0.11119056131569535,1,Tuesday,8.25,0,1,-10.950000000000003,Digana-Kandy,1,normal
214,121,2022-09-06,09:52:11,10:48:09,Kandy,Digana,55.96666666666667,4.966666666666667,0.08874329958308518,1,Tuesday,9.75,0,0,-1.6000000000000014,Kandy-Digana,1,normal
215,121,2022-09-06,12:30:20,13:22:34,Digana,Kandy,52.23333333333333,6.449999999999999,0.12348436502871729,1,Tuesday,12.5,0,0,-5.333333333333343,Digana-Kandy,1,normal
216,121,2022-09-06,14:19:24,15:07:17,Kandy,Digana,47.88333333333333,8.950000000000001,0.1869126348764358,1,Tuesday,14.25,0,0,-9.683333333333337,Kandy-Digana,1,normal
217,121,2022-09-06,17:11:35,17:58:55,Digana,Kandy,47.333333333333336,3.7166666666666655,0.07852112676056335,1,Tuesday,17.25,0,1,-10.233333333333334,Digana-Kandy,1,normal
218,121,2022-09-06,19:53:49,20:29:45,Kandy,Digana,35.93333333333333,3.016666666666667,0.08395176252319111,1,Tuesday,20.0,0,0,-21.63333333333334,Kandy-Digana,1,normal
220,121,2022-09-07,07:30:17,08:10:43,Digana,Kandy,40.43333333333333,7.699999999999997,0.19043693322341296,2,Wednesday,7.5,0,1,-17.13333333333334,Digana-Kandy,-1,anomaly
221,121,2022-09-07,09:30:52,10:26:19,Kandy,Digana,55.45,9.533333333333331,0.17192666065524492,2,Wednesday,9.5,0,0,-2.116666666666667,Kandy-Digana,1,normal
222,121,2022-09-07,12:20:34,13:17:03,Digana,Kandy,56.48333333333333,9.633333333333333,0.1705517851873709,2,Wednesday,12.25,0,0,-1.0833333333333428,Digana-Kandy,1,normal
223,121,2022-09-07,14:40:55,15:35:54,Kandy,Digana,54.98333333333333,9.98333333333333,0.18157017277963017,2,Wednesday,14.75,0,0,-2.583333333333343,Kandy-Digana,1,normal
225,121,2022-09-08,07:09:50,07:50:58,Digana,Kandy,41.13333333333333,4.649999999999999,0.1130470016207455,3,Thursday,7.25,0,1,-16.433333333333337,Digana-Kandy,1,normal
226,121,2022-09-08,08:32:03,09:20:43,Kandy,Digana,48.66666666666666,6.383333333333334,0.13116438356164387,3,Thursday,8.5,0,1,-8.900000000000013,Kandy-Digana,1,normal
228,121,2022-09-09,07:30:30,08:15:45,Digana,Kandy,45.25,6.199999999999999,0.13701657458563535,4,Friday,7.5,0,1,-12.31666666666667,Digana-Kandy,1,normal
229,121,2022-09-09,09:10:26,10:01:42,Kandy,Digana,51.266666666666666,5.983333333333332,0.11671001300390114,4,Friday,9.25,0,0,-6.300000000000004,Kandy-Digana,1,normal
230,121,2022-09-09,12:30:33,13:24:30,Digana,Kandy,53.95,6.233333333333331,0.11553907939450103,4,Friday,12.5,0,0,-3.616666666666667,Digana-Kandy,1,normal
231,121,2022-09-09,14:20:47,15:15:55,Kandy,Digana,55.13333333333333,7.616666666666664,0.1381499395405078,4,Friday,14.25,0,0,-2.433333333333337,Kandy-Digana,1,normal
232,121,2022-09-11,07:20:06,08:07:45,Digana,Kandy,47.65,6.266666666666666,0.1315145155648828,6,Sunday,7.25,1,0,-9.916666666666671,Digana-Kandy,1,normal
233,121,2022-09-11,09:14:25,10:03:36,Kandy,Digana,49.18333333333333,5.833333333333333,0.11860386309725517,6,Sunday,9.25,1,0,-8.38333333333334,Kandy-Digana,1,normal
234,121,2022-09-11,13:29:51,14:18:55,Digana,Kandy,49.06666666666667,9.499999999999998,0.19361413043478257,6,Sunday,13.5,1,0,-8.5,Digana-Kandy,1,normal
235,121,2022-09-11,16:51:26,17:42:36,Kandy,Digana,51.16666666666666,7.583333333333334,0.14820846905537463,6,Sunday,16.75,1,0,-6.400000000000013,Kandy-Digana,1,normal
236,121,2022-09-12,06:49:47,07:42:01,Digana,Kandy,52.23333333333333,6.833333333333333,0.13082322910019145,0,Monday,6.75,0,0,-5.333333333333343,Digana-Kandy,1,normal
237,121,2022-09-12,08:12:00,09:04:53,Kandy,Digana,52.88333333333333,11.4,0.2155688622754491,0,Monday,8.25,0,1,-4.683333333333337,Kandy-Digana,1,normal
238,121,2022-09-12,11:21:56,12:17:28,Digana,Kandy,55.53333333333333,7.95,0.14315726290516206,0,Monday,11.25,0,0,-2.0333333333333385,Digana-Kandy,1,normal
239,121,2022-09-12,12:52:03,13:42:55,Kandy,Digana,50.86666666666667,6.833333333333333,0.1343381389252949,0,Monday,12.75,0,0,-6.700000000000003,Kandy-Digana,1,normal
240,121,2022-09-12,16:00:00,16:54:29,Digana,Kandy,54.48333333333333,10.150000000000002,0.18629550321199148,0,Monday,16.0,0,1,-3.083333333333343,Digana-Kandy,1,normal
241,121,2022-09-12,17:29:25,18:11:41,Kandy,Digana,42.266666666666666,4.35,0.1029179810725552,0,Monday,17.5,0,1,-15.300000000000004,Kandy-Digana,1,normal
242,121,2022-09-13,06:32:11,07:31:02,Digana,Kandy,58.85,12.366666666666667,0.21013877088643443,1,Tuesday,6.5,0,0,1.2833333333333314,Digana-Kandy,1,normal
243,121,2022-09-13,08:21:43,09:16:04,Kandy,Digana,54.35,8.066666666666666,0.14842072983747315,1,Tuesday,8.25,0,1,-3.2166666666666686,Kandy-Digana,1,normal
244,121,2022-09-13,11:18:55,12:15:31,Digana,Kandy,56.6,8.916666666666666,0.15753828032979975,1,Tuesday,11.25,0,0,-0.9666666666666686,Digana-Kandy,1,normal
245,121,2022-09-13,13:42:24,14:41:15,Kandy,Digana,58.85,11.833333333333332,0.20107618238459357,1,Tuesday,13.75,0,0,1.2833333333333314,Kandy-Digana,1,normal
246,121,2022-09-13,15:51:29,16:44:10,Digana,Kandy,52.68333333333333,4.733333333333332,0.08984498576399871,1,Tuesday,15.75,0,0,-4.88333333333334,Digana-Kandy,1,normal
247,121,2022-09-13,18:12:44,18:59:50,Kandy,Digana,47.1,5.100000000000001,0.1082802547770701,1,Tuesday,18.25,0,0,-10.466666666666669,Kandy-Digana,1,normal
248,121,2022-09-14,06:11:02,07:04:56,Digana,Kandy,53.9,8.73333333333333,0.16202844774273342,2,Wednesday,6.25,0,0,-3.6666666666666714,Digana-Kandy,1,normal
249,121,2022-09-14,07:51:34,08:43:27,Kandy,Digana,51.88333333333333,8.533333333333333,0.16447157083199487,2,Wednesday,7.75,0,1,-5.683333333333337,Kandy-Digana,1,normal
250,121,2022-09-14,10:41:27,11:35:39,Digana,Kandy,54.2,10.3,0.1900369003690037,2,Wednesday,10.75,0,0,-3.366666666666667,Digana-Kandy,1,normal
251,121,2022-09-14,12:31:55,13:41:01,Kandy,Digana,69.1,15.15,0.21924746743849496,2,Wednesday,12.5,0,0,11.533333333333324,Kandy-Digana,-1,anomaly
252,121,2022-09-14,14:41:13,15:34:58,Digana,Kandy,53.75,8.633333333333331,0.16062015503875965,2,Wednesday,14.75,0,0,-3.81666666666667,Digana-Kandy,1,normal
253,121,2022-09-14,16:40:48,17:37:03,Kandy,Digana,56.25,5.899999999999998,0.10488888888888885,2,Wednesday,16.75,0,1,-1.31666666666667,Kandy-Digana,1,normal
254,121,2022-09-16,06:10:45,06:57:11,Digana,Kandy,46.43333333333333,8.966666666666665,0.19310839913854988,4,Friday,6.25,0,0,-11.13333333333334,Digana-Kandy,1,normal
255,121,2022-09-16,07:51:33,08:39:51,Kandy,Digana,48.3,6.583333333333332,0.13630089717046237,4,Friday,7.75,0,1,-9.266666666666673,Kandy-Digana,1,normal
256,121,2022-09-16,10:20:35,11:12:07,Digana,Kandy,51.53333333333333,4.316666666666665,0.08376455368693399,4,Friday,10.25,0,0,-6.0333333333333385,Digana-Kandy,1,normal
257,121,2022-09-16,11:51:40,12:47:51,Kandy,Digana,56.18333333333333,11.283333333333337,0.20083061406110952,4,Friday,11.75,0,0,-1.38333333333334,Kandy-Digana,1,normal
258,121,2022-09-16,13:40:56,14:33:05,Digana,Kandy,52.15,9.016666666666666,0.17289868967721314,4,Friday,13.75,0,0,-5.416666666666671,Digana-Kandy,1,normal
259,121,2022-09-16,15:41:14,16:36:11,Kandy,Digana,54.95,7.683333333333332,0.1398240824992417,4,Friday,15.75,0,0,-2.616666666666667,Kandy-Digana,1,normal
260,121,2022-09-17,09:21:15,10:11:01,Digana,Kandy,49.766666666666666,5.799999999999999,0.11654387139986602,5,Saturday,9.25,1,0,-7.800000000000004,Digana-Kandy,1,normal
261,121,2022-09-17,10:41:03,11:35:41,Kandy,Digana,54.63333333333333,9.283333333333331,0.1699206833435021,5,Saturday,10.75,1,0,-2.933333333333337,Kandy-Digana,1,normal
262,121,2022-09-17,13:41:52,14:35:19,Digana,Kandy,53.45,8.4,0.15715622076707203,5,Saturday,13.75,1,0,-4.116666666666667,Digana-Kandy,1,normal
263,121,2022-09-17,15:59:31,16:51:49,Kandy,Digana,52.3,4.9,0.0936902485659656,5,Saturday,16.0,1,0,-5.266666666666673,Kandy-Digana,1,normal
264,121,2022-09-18,08:51:12,09:45:38,Digana,Kandy,54.43333333333333,10.78333333333333,0.19810165339865274,6,Sunday,8.75,1,0,-3.13333333333334,Digana-Kandy,1,normal
265,121,2022-09-18,09:59:06,10:56:25,Kandy,Digana,57.31666666666667,9.95,0.17359697586507702,6,Sunday,10.0,1,0,-0.25,Kandy-Digana,1,normal
266,121,2022-09-18,13:11:54,14:06:07,Digana,Kandy,54.21666666666667,11.116666666666667,0.2050415001537043,6,Sunday,13.25,1,0,-3.3500000000000014,Digana-Kandy,1,normal
267,121,2022-09-18,14:42:02,15:29:34,Kandy,Digana,47.53333333333333,5.316666666666667,0.11185133239831699,6,Sunday,14.75,1,0,-10.033333333333339,Kandy-Digana,1,normal
268,121,2022-09-18,17:02:05,17:55:40,Digana,Kandy,53.583333333333336,8.166666666666666,0.15241057542768272,6,Sunday,17.0,1,0,-3.9833333333333343,Digana-Kandy,1,normal
270,121,2022-09-19,06:01:16,06:41:49,Digana,Kandy,40.55,3.9666666666666655,0.09782161939991778,0,Monday,6.0,0,0,-17.016666666666673,Digana-Kandy,1,normal
271,121,2022-09-19,07:31:20,08:19:36,Kandy,Digana,48.266666666666666,4.433333333333334,0.09185082872928177,0,Monday,7.5,0,1,-9.300000000000004,Kandy-Digana,1,normal
272,121,2022-09-19,10:30:57,11:23:31,Digana,Kandy,52.56666666666667,5.93333333333333,0.11287254280279004,0,Monday,10.5,0,0,-5.0,Digana-Kandy,1,normal
273,121,2022-09-19,12:01:36,12:56:04,Kandy,Digana,54.46666666666667,5.166666666666666,0.09485924112607098,0,Monday,12.0,0,0,-3.1000000000000014,Kandy-Digana,1,normal
274,121,2022-09-19,14:41:00,15:28:03,Digana,Kandy,47.05,4.449999999999999,0.09458023379383633,0,Monday,14.75,0,0,-10.516666666666673,Digana-Kandy,1,normal
275,121,2022-09-19,17:25:17,18:12:10,Kandy,Digana,46.88333333333333,5.749999999999999,0.12264486313544257,0,Monday,17.5,0,1,-10.683333333333337,Kandy-Digana,1,normal
277,121,2022-09-21,08:41:24,09:30:46,Digana,Kandy,49.36666666666667,7.666666666666663,0.15530047265361235,2,Wednesday,8.75,0,1,-8.200000000000003,Digana-Kandy,1,normal
278,121,2022-09-21,10:42:07,11:36:45,Kandy,Digana,54.63333333333333,4.133333333333333,0.07565588773642463,2,Wednesday,10.75,0,0,-2.933333333333337,Kandy-Digana,1,normal
279,121,2022-09-21,13:01:29,14:04:13,Digana,Kandy,62.73333333333333,13.483333333333334,0.21493092454835286,2,Wednesday,13.0,0,0,5.166666666666657,Digana-Kandy,1,normal
280,121,2022-09-21,15:12:03,16:09:13,Kandy,Digana,57.16666666666666,8.433333333333332,0.14752186588921282,2,Wednesday,15.25,0,0,-0.4000000000000128,Kandy-Digana,1,normal
281,121,2022-09-22,08:31:43,09:22:11,Digana,Kandy,50.46666666666667,7.366666666666664,0.14597093791281368,3,Thursday,8.5,0,1,-7.100000000000001,Digana-Kandy,1,normal
282,121,2022-09-22,10:01:35,10:54:28,Kandy,Digana,52.88333333333333,5.516666666666666,0.10431768042861643,3,Thursday,10.0,0,0,-4.683333333333337,Kandy-Digana,1,normal
283,121,2022-09-22,12:31:09,13:26:05,Digana,Kandy,54.93333333333333,6.383333333333334,0.11620145631067963,3,Thursday,12.5,0,0,-2.63333333333334,Digana-Kandy,1,normal
284,121,2022-09-22,14:01:51,14:52:40,Kandy,Digana,50.81666666666667,10.016666666666667,0.19711380780583798,3,Thursday,14.0,0,0,-6.75,Kandy-Digana,1,normal
285,121,2022-09-22,16:30:13,17:18:46,Digana,Kandy,48.55,4.766666666666666,0.09818056985925162,3,Thursday,16.5,0,1,-9.016666666666673,Digana-Kandy,1,normal
286,121,2022-09-22,18:30:19,19:10:27,Kandy,Digana,40.13333333333333,3.9500000000000006,0.09842192691029902,3,Thursday,18.5,0,0,-17.433333333333337,Kandy-Digana,1,normal
287,121,2022-09-23,08:21:36,09:05:31,Digana,Kandy,43.91666666666666,6.8166666666666655,0.15521821631878557,4,Friday,8.25,0,1,-13.650000000000013,Digana-Kandy,1,normal
288,121,2022-09-23,09:51:33,10:51:10,Kandy,Digana,59.61666666666667,12.916666666666666,0.2166620072686609,4,Friday,9.75,0,0,2.049999999999997,Kandy-Digana,1,normal
289,121,2022-09-24,08:31:58,09:21:11,Digana,Kandy,49.21666666666667,7.466666666666664,0.15171012529630878,5,Saturday,8.5,1,0,-8.350000000000001,Digana-Kandy,1,normal
290,121,2022-09-24,10:01:23,10:58:32,Kandy,Digana,57.15,11.85,0.2073490813648294,5,Saturday,10.0,1,0,-0.4166666666666714,Kandy-Digana,1,normal
291,121,2022-09-24,12:52:18,13:45:57,Digana,Kandy,53.65,7.783333333333335,0.14507611059335201,5,Saturday,12.75,1,0,-3.9166666666666714,Digana-Kandy,1,normal
292,121,2022-09-24,14:52:14,15:45:39,Kandy,Digana,53.41666666666666,9.266666666666666,0.17347893915756632,5,Saturday,14.75,1,0,-4.150000000000013,Kandy-Digana,1,normal
293,121,2022-09-26,08:11:06,08:59:28,Digana,Kandy,48.36666666666667,6.233333333333332,0.12887663680220535,0,Monday,8.25,0,1,-9.200000000000003,Digana-Kandy,1,normal
