trip_id,device_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time
310,121,2022-09-28,14:22:11,15:06:12,BT01,BT02,44.016666666666666,5.083333333333333
311,121,2022-09-29,07:51:04,08:39:47,BT02,BT01,48.71666666666667,8.566666666666666
312,121,2022-09-29,09:21:24,10:09:30,BT01,BT02,48.1,3.966666666666667
313,123,2022-09-02,06:32:51,07:12:01,BT02,BT01,39.16666666666666,7.099999999999999
314,123,2022-09-02,07:12:16,19:50:57,BT01,BT02,758.6833333333333,533.4500000000002
315,123,2022-09-03,06:19:08,07:08:35,BT02,BT01,49.45,8.683333333333334
316,123,2022-09-03,08:11:43,09:07:58,BT01,BT02,56.25,9.683333333333335
317,123,2022-09-03,10:51:19,11:50:28,BT02,BT01,59.15,13.266666666666667
318,123,2022-09-03,12:41:51,13:38:07,BT01,BT02,56.266666666666666,8.233333333333333
319,123,2022-09-03,14:41:40,15:38:52,BT02,BT01,57.2,8.049999999999999
320,123,2022-09-03,16:52:25,17:48:33,BT01,BT02,56.13333333333333,5.566666666666666
321,123,2022-09-04,09:01:25,09:56:30,BT02,BT01,55.083333333333336,6.233333333333334
322,123,2022-09-04,11:41:14,12:40:27,BT01,BT02,59.21666666666667,9.083333333333334
323,123,2022-09-04,13:42:01,14:35:02,BT02,BT01,53.016666666666666,3.983333333333333
324,123,2022-09-04,18:14:32,19:01:25,BT01,BT02,46.88333333333333,5.249999999999999
325,123,2022-09-05,06:00:09,06:47:32,BT02,BT01,47.38333333333333,8.516666666666667
326,123,2022-09-05,07:11:39,08:08:46,BT01,BT02,57.11666666666667,7.249999999999997
327,123,2022-09-05,10:41:12,11:34:47,BT02,BT01,53.583333333333336,10.266666666666667
328,123,2022-09-05,12:22:38,13:16:24,BT01,BT02,53.766666666666666,6.866666666666665
329,123,2022-09-05,15:21:30,16:17:31,BT02,BT01,56.016666666666666,9.516666666666673
330,123,2022-09-05,16:56:38,17:53:13,BT01,BT02,56.583333333333336,6.383333333333332
331,123,2022-09-07,05:49:14,06:37:53,BT02,BT01,48.65,4.966666666666666
332,123,2022-09-07,07:11:48,08:08:55,BT01,BT02,57.11666666666667,9.633333333333336
333,123,2022-09-07,10:41:49,11:32:37,BT02,BT01,50.8,9.566666666666666
334,123,2022-09-07,12:41:56,13:47:47,BT01,BT02,65.85,13.766666666666667
335,123,2022-09-07,15:29:12,16:24:53,BT02,BT01,55.68333333333333,12.76666666666667
336,123,2022-09-08,06:51:50,07:48:56,BT01,BT02,57.1,5.883333333333333
337,123,2022-09-08,10:00:25,10:49:14,BT02,BT01,48.81666666666667,7.016666666666666
338,123,2022-09-08,11:22:18,12:17:03,BT01,BT02,54.75,5.983333333333331
339,123,2022-09-08,13:51:32,14:47:24,BT02,BT01,55.86666666666667,9.299999999999995
340,123,2022-09-08,15:32:20,16:30:21,BT01,BT02,58.016666666666666,7.249999999999999
341,123,2022-09-09,09:21:45,10:21:27,BT02,BT01,59.7,12.033333333333331
342,123,2022-09-09,11:02:00,11:54:58,BT01,BT02,52.96666666666667,7.799999999999997
343,123,2022-09-09,14:30:22,15:22:05,BT02,BT01,51.71666666666667,4.85
344,123,2022-09-09,16:21:22,17:12:10,BT01,BT02,50.8,5.499999999999999
345,123,2022-09-10,08:29:42,09:26:29,BT02,BT01,56.78333333333333,9.983333333333336
346,123,2022-09-10,10:02:59,11:07:22,BT01,BT02,64.38333333333334,8.383333333333331
347,123,2022-09-10,13:43:04,14:40:24,BT02,BT01,57.333333333333336,6.55
348,123,2022-09-10,15:48:15,16:31:55,BT01,BT02,43.66666666666666,4.4833333333333325
349,123,2022-09-11,05:14:43,05:48:52,BT02,BT01,34.15,1.616666666666667
350,123,2022-09-11,19:27:09,20:16:41,BT01,BT02,49.53333333333333,5.316666666666667
351,123,2022-09-12,03:08:19,17:18:45,BT02,BT01,850.4333333333333,569.6666666666663
352,123,2022-09-12,18:01:41,18:43:22,BT01,BT02,41.68333333333333,3.266666666666667
353,123,2022-09-13,08:40:58,09:33:03,BT02,BT01,52.083333333333336,7.749999999999998
354,123,2022-09-13,10:42:12,11:32:06,BT01,BT02,49.9,4.583333333333334
355,123,2022-09-13,13:21:11,14:16:20,BT02,BT01,55.15,6.900000000000001
356,123,2022-09-13,15:41:20,16:42:38,BT01,BT02,61.3,8.366666666666667
357,123,2022-09-14,08:09:46,09:00:12,BT02,BT01,50.43333333333333,4.666666666666666
358,123,2022-09-14,10:01:01,10:55:11,BT01,BT02,54.16666666666666,3.6666666666666665
359,123,2022-09-14,12:21:12,13:17:24,BT02,BT01,56.2,6.916666666666662
360,123,2022-09-14,14:31:22,15:21:53,BT01,BT02,50.516666666666666,5.016666666666668
361,123,2022-09-14,15:55:35,16:51:49,BT02,BT01,56.23333333333333,5.9999999999999964
362,123,2022-09-14,18:10:18,18:56:11,BT01,BT02,45.88333333333333,5.3
363,123,2022-09-15,07:50:35,08:41:58,BT02,BT01,51.38333333333333,5.466666666666666
364,123,2022-09-15,09:31:52,10:21:58,BT01,BT02,50.1,4.733333333333333
365,123,2022-09-15,11:29:30,12:23:12,BT02,BT01,53.7,8.366666666666667
366,123,2022-09-15,12:52:05,13:54:51,BT01,BT02,62.766666666666666,11.233333333333334
367,123,2022-09-15,14:41:35,15:35:09,BT02,BT01,53.56666666666667,8.13333333333333
368,123,2022-09-15,16:41:20,17:35:38,BT01,BT02,54.3,5.616666666666665
369,123,2022-09-17,07:59:15,08:53:03,BT02,BT01,53.8,7.233333333333332
370,123,2022-09-17,09:11:20,10:06:39,BT01,BT02,55.31666666666667,3.3166666666666664
371,123,2022-09-17,12:30:13,13:24:00,BT02,BT01,53.78333333333333,9.500000000000004
372,123,2022-09-17,14:01:55,14:55:18,BT01,BT02,53.38333333333333,10.216666666666663
373,123,2022-09-18,07:40:11,08:30:38,BT02,BT01,50.45,7.916666666666663
374,123,2022-09-18,08:46:29,09:43:01,BT01,BT02,56.53333333333333,7.0
375,123,2022-09-18,11:50:12,12:45:19,BT02,BT01,55.11666666666667,6.666666666666663
376,123,2022-09-18,13:11:50,14:01:12,BT01,BT02,49.36666666666667,6.116666666666667
377,123,2022-09-18,16:00:13,16:49:46,BT02,BT01,49.55,7.733333333333332
378,123,2022-09-18,18:39:47,19:27:35,BT01,BT02,47.8,7.099999999999997
379,123,2022-09-19,07:42:06,08:28:48,BT02,BT01,46.7,6.249999999999997
380,123,2022-09-19,09:10:22,10:03:49,BT01,BT02,53.45,4.333333333333332
381,123,2022-09-19,11:52:05,12:44:56,BT02,BT01,52.85,9.033333333333337
382,123,2022-09-19,13:22:31,14:11:55,BT01,BT02,49.4,4.5
383,123,2022-09-19,16:11:32,17:06:33,BT02,BT01,55.016666666666666,7.833333333333334
384,123,2022-09-19,19:37:09,20:11:58,BT01,BT02,34.81666666666667,1.3666666666666667
385,123,2022-09-20,07:28:49,08:09:33,BT02,BT01,40.73333333333333,6.666666666666667
386,123,2022-09-20,09:12:02,09:55:26,BT01,BT02,43.4,3.1333333333333337
387,123,2022-09-20,11:31:30,12:25:30,BT02,BT01,54.0,9.166666666666668
388,123,2022-09-20,13:31:26,14:27:14,BT01,BT02,55.8,15.166666666666668
389,123,2022-09-20,14:50:48,15:44:49,BT02,BT01,54.016666666666666,10.233333333333338
390,123,2022-09-20,16:51:45,17:43:44,BT01,BT02,51.98333333333333,8.716666666666667
391,123,2022-09-22,06:51:09,07:39:24,BT02,BT01,48.25,7.53333333333333
392,123,2022-09-22,08:21:04,09:06:49,BT01,BT02,45.75,4.716666666666666
393,123,2022-09-22,10:51:02,11:43:34,BT02,BT01,52.53333333333333,8.483333333333333
394,123,2022-09-22,12:12:27,13:14:31,BT01,BT02,62.06666666666667,11.68333333333333
395,123,2022-09-22,14:41:31,15:34:40,BT02,BT01,53.15,9.066666666666668
396,123,2022-09-22,16:11:51,17:04:49,BT01,BT02,52.96666666666667,6.65
397,123,2022-09-23,06:38:41,07:44:23,BT02,BT01,65.7,24.11666666666668
398,123,2022-09-23,08:21:20,09:13:37,BT01,BT02,52.28333333333333,7.783333333333334
399,123,2022-09-23,11:20:22,12:14:06,BT02,BT01,53.73333333333333,7.4999999999999964
400,123,2022-09-23,12:51:35,13:52:24,BT01,BT02,60.81666666666667,14.05
401,123,2022-09-23,15:31:04,16:25:39,BT02,BT01,54.583333333333336,6.783333333333333
402,123,2022-09-23,17:11:46,17:55:55,BT01,BT02,44.15,5.183333333333333
403,123,2022-09-24,06:49:20,07:44:16,BT02,BT01,54.93333333333333,10.999999999999996
404,123,2022-09-24,08:21:41,09:26:10,BT01,BT02,64.48333333333333,7.483333333333332
405,123,2022-09-24,11:31:32,12:25:57,BT02,BT01,54.41666666666666,6.716666666666666
406,123,2022-09-24,13:22:30,14:13:54,BT01,BT02,51.4,4.5
407,123,2022-09-24,15:30:52,16:24:36,BT02,BT01,53.73333333333333,5.249999999999999
408,123,2022-09-24,17:51:21,18:36:56,BT01,BT02,45.583333333333336,4.8500000000000005
409,123,2022-09-25,06:37:51,07:25:03,BT02,BT01,47.2,4.816666666666667
410,123,2022-09-25,07:41:14,08:34:26,BT01,BT02,53.2,4.383333333333334
411,123,2022-09-25,10:11:24,11:03:45,BT02,BT01,52.35,8.400000000000002
412,123,2022-09-25,12:05:48,13:08:27,BT01,BT02,62.65,7.05
413,123,2022-09-25,14:45:45,15:43:06,BT02,BT01,57.35,10.383333333333336
414,123,2022-09-25,17:20:31,18:01:39,BT01,BT02,41.13333333333333,4.633333333333332
415,123,2022-09-26,05:02:59,06:36:56,BT02,BT01,93.95,49.46666666666666
416,123,2022-09-26,06:38:56,17:51:07,BT01,BT02,672.1833333333333,508.05
417,123,2022-09-27,06:10:01,07:05:16,BT02,BT01,55.25,10.533333333333331
418,123,2022-09-27,08:01:17,08:56:16,BT01,BT02,54.98333333333333,8.899999999999999
419,123,2022-09-27,10:41:29,11:37:37,BT02,BT01,56.13333333333333,16.1
420,123,2022-09-27,12:31:55,13:31:25,BT01,BT02,59.5,4.8500000000000005
421,123,2022-09-27,14:51:25,15:50:12,BT02,BT01,58.78333333333333,13.966666666666669
422,123,2022-09-27,16:42:18,17:33:54,BT01,BT02,51.6,6.800000000000001
423,123,2022-09-28,06:09:50,07:19:02,BT02,BT01,69.2,20.2
424,123,2022-09-28,07:50:27,08:41:32,BT01,BT02,51.083333333333336,6.049999999999999
425,123,2022-09-28,11:21:52,12:15:22,BT02,BT01,53.5,6.166666666666666
426,123,2022-09-28,12:51:56,13:48:47,BT01,BT02,56.85,8.799999999999999
427,123,2022-09-28,15:41:37,16:36:20,BT02,BT01,54.71666666666667,7.13333333333333
428,123,2022-09-28,17:02:07,17:50:25,BT01,BT02,48.3,2.85
429,123,2022-09-29,06:10:41,07:07:58,BT02,BT01,57.28333333333333,9.7
430,123,2022-09-29,07:51:32,08:43:41,BT01,BT02,52.15,3.4000000000000004
431,123,2022-09-29,11:11:11,12:08:49,BT02,BT01,57.63333333333333,12.216666666666669
432,123,2022-09-29,12:41:04,13:38:52,BT01,BT02,57.8,6.299999999999999
433,123,2022-09-29,15:31:12,16:32:07,BT02,BT01,60.91666666666666,8.566666666666666
434,123,2022-09-29,17:01:51,17:50:21,BT01,BT02,48.5,5.999999999999999
435,123,2022-09-30,05:46:38,06:42:04,BT02,BT01,55.43333333333333,8.316666666666666
436,123,2022-09-30,07:11:37,08:09:17,BT01,BT02,57.66666666666666,7.2
437,123,2022-09-30,10:11:20,11:05:25,BT02,BT01,54.083333333333336,14.600000000000003
438,123,2022-09-30,11:32:28,12:33:29,BT01,BT02,61.016666666666666,10.566666666666666
439,123,2022-09-30,14:11:14,15:01:02,BT02,BT01,49.8,10.683333333333334
440,123,2022-09-30,15:41:49,16:35:47,BT01,BT02,53.96666666666667,4.616666666666666
441,128,2022-09-03,08:12:05,09:01:14,BT02,BT01,49.15,7.7666666666666675
442,128,2022-09-03,10:00:56,10:51:59,BT01,BT02,51.05,3.5666666666666678
443,128,2022-09-03,12:31:20,13:24:36,BT02,BT01,53.266666666666666,7.0666666666666655
444,128,2022-09-03,14:41:18,15:41:06,BT01,BT02,59.8,7.666666666666667
445,128,2022-09-03,16:12:18,17:08:05,BT02,BT01,55.78333333333333,9.733333333333333
446,128,2022-09-03,18:22:54,19:08:37,BT01,BT02,45.71666666666667,5.8
447,128,2022-09-11,04:32:09,05:08:35,BT02,BT01,36.43333333333333,3.583333333333333
448,128,2022-09-12,01:39:32,02:08:19,BT01,BT02,28.78333333333333,3.2666666666666666
449,128,2022-09-25,00:42:24,01:07:40,BT01,BT02,25.266666666666666,0.6
450,250,2022-09-01,06:10:57,07:03:52,BT02,BT01,52.91666666666666,7.45
451,250,2022-09-01,08:10:26,09:07:18,BT01,BT02,56.86666666666667,7.799999999999999
452,250,2022-09-01,10:51:46,11:52:17,BT02,BT01,60.516666666666666,13.016666666666666
453,250,2022-09-01,12:52:12,13:53:17,BT01,BT02,61.083333333333336,12.6
454,250,2022-09-01,15:41:17,16:38:17,BT02,BT01,57.0,9.616666666666664
455,250,2022-09-01,17:12:00,17:57:53,BT01,BT02,45.88333333333333,5.2333333333333325
456,250,2022-09-04,11:01:29,12:00:07,BT02,BT01,58.63333333333333,11.416666666666666
457,250,2022-09-04,14:26:55,15:25:05,BT01,BT02,58.16666666666666,9.016666666666666
458,250,2022-09-05,08:51:26,09:42:15,BT02,BT01,50.81666666666667,10.333333333333336
459,250,2022-09-05,10:21:30,11:17:57,BT01,BT02,56.45,5.383333333333333
460,250,2022-09-05,13:21:29,14:28:44,BT02,BT01,67.25,16.633333333333336
461,250,2022-09-05,15:12:01,16:08:20,BT01,BT02,56.31666666666667,5.283333333333332
462,250,2022-09-06,08:51:37,09:47:00,BT01,BT02,55.38333333333333,6.233333333333334
463,250,2022-09-06,11:49:49,12:45:29,BT02,BT01,55.66666666666666,11.43333333333334
464,250,2022-09-06,13:41:00,14:42:03,BT01,BT02,61.05,15.249999999999998
465,250,2022-09-06,16:04:51,17:08:28,BT02,BT01,63.61666666666667,13.16666666666667
466,250,2022-09-06,18:02:11,18:46:58,BT01,BT02,44.78333333333333,4.4
467,250,2022-09-09,09:01:27,09:57:43,BT02,BT01,56.266666666666666,8.066666666666665
468,250,2022-09-09,10:41:22,11:38:46,BT01,BT02,57.4,9.000000000000002
469,250,2022-09-09,14:11:13,15:04:41,BT02,BT01,53.46666666666667,7.85
470,250,2022-09-09,15:50:58,16:43:06,BT01,BT02,52.13333333333333,6.283333333333332
471,250,2022-09-10,08:15:28,09:08:00,BT02,BT01,52.53333333333333,12.9
472,250,2022-09-10,09:51:05,10:53:38,BT01,BT02,62.55,14.55
473,250,2022-09-10,13:30:58,14:29:40,BT02,BT01,58.7,8.16666666666667
474,250,2022-09-10,15:16:19,16:13:30,BT01,BT02,57.18333333333333,6.316666666666666
475,250,2022-09-10,17:50:05,18:41:39,BT02,BT01,51.56666666666667,8.033333333333333
476,250,2022-09-10,19:43:01,20:16:15,BT01,BT02,33.233333333333334,1.8833333333333335
477,250,2022-09-13,08:18:53,09:07:22,BT02,BT01,48.48333333333333,6.066666666666664
478,250,2022-09-13,10:12:10,11:03:29,BT01,BT02,51.31666666666667,4.7
479,250,2022-09-13,12:59:22,14:05:33,BT02,BT01,66.18333333333334,14.383333333333336
480,250,2022-09-13,15:21:25,16:16:00,BT01,BT02,54.583333333333336,5.266666666666667
481,250,2022-09-13,17:14:11,18:08:19,BT02,BT01,54.13333333333333,6.666666666666668
482,250,2022-09-13,20:07:36,20:47:11,BT01,BT02,39.583333333333336,1.9333333333333336
483,250,2022-09-14,07:51:40,08:40:53,BT02,BT01,49.21666666666667,8.349999999999996
484,250,2022-09-14,09:41:43,10:36:24,BT01,BT02,54.68333333333333,5.433333333333335
485,250,2022-09-14,12:01:07,12:42:43,BT02,BT01,41.6,4.516666666666667
486,250,2022-09-14,14:11:40,15:06:26,BT01,BT02,54.766666666666666,7.899999999999999
487,250,2022-09-14,15:40:54,16:37:25,BT02,BT01,56.516666666666666,8.516666666666666
488,250,2022-09-14,17:50:28,18:34:39,BT01,BT02,44.18333333333333,4.016666666666668
489,250,2022-09-15,07:31:01,08:11:54,BT02,BT01,40.88333333333333,6.016666666666666
490,250,2022-09-15,09:10:37,10:04:50,BT01,BT02,54.21666666666667,5.133333333333332
491,250,2022-09-15,11:12:11,12:09:01,BT02,BT01,56.833333333333336,9.199999999999998
492,250,2022-09-15,12:32:15,13:32:27,BT01,BT02,60.2,9.000000000000002
493,250,2022-09-15,14:21:52,15:22:01,BT02,BT01,60.15,7.733333333333333
494,250,2022-09-15,16:10:32,17:02:33,BT01,BT02,52.016666666666666,4.633333333333334
495,250,2022-09-16,07:25:21,08:06:39,BT02,BT01,41.3,4.666666666666666
496,250,2022-09-16,09:01:41,09:57:06,BT01,BT02,55.41666666666666,4.500000000000001
497,250,2022-09-16,10:00:08,12:11:10,BT02,BT01,131.03333333333333,29.03333333333333
498,250,2022-09-16,12:50:41,13:54:04,BT01,BT02,63.38333333333333,11.1
499,250,2022-09-16,14:31:01,15:27:16,BT02,BT01,56.25,6.766666666666668
500,250,2022-09-16,16:29:52,17:23:57,BT01,BT02,54.083333333333336,6.016666666666666
501,250,2022-09-19,07:00:08,07:45:10,BT02,BT01,45.03333333333333,6.8333333333333295
502,250,2022-09-19,08:21:16,09:21:58,BT01,BT02,60.7,9.183333333333335
503,250,2022-09-19,11:20:47,12:15:08,BT02,BT01,54.35,6.933333333333333
504,250,2022-09-19,12:52:00,13:48:41,BT01,BT02,56.68333333333333,7.583333333333334
505,250,2022-09-19,15:41:06,16:38:50,BT02,BT01,57.73333333333333,8.916666666666666
506,250,2022-09-19,18:51:57,19:40:00,BT01,BT02,48.05,6.549999999999998
507,250,2022-09-20,07:00:14,07:52:09,BT02,BT01,51.91666666666666,10.216666666666669
508,250,2022-09-20,08:41:30,09:37:35,BT01,BT02,56.083333333333336,7.5666666666666655
509,250,2022-09-20,11:11:30,12:14:27,BT02,BT01,62.95,14.166666666666664
510,250,2022-09-20,13:01:43,14:02:12,BT01,BT02,60.48333333333333,14.233333333333334
511,250,2022-09-20,14:31:20,15:24:36,BT02,BT01,53.266666666666666,8.78333333333333
512,250,2022-09-20,16:31:35,17:23:52,BT01,BT02,52.28333333333333,6.466666666666664
513,250,2022-09-23,06:21:06,07:20:50,BT02,BT01,59.73333333333333,16.5
514,250,2022-09-23,08:01:30,08:55:26,BT01,BT02,53.93333333333333,10.066666666666666
515,250,2022-09-23,11:01:06,11:54:48,BT02,BT01,53.7,13.500000000000002
516,250,2022-09-23,12:32:36,13:31:58,BT01,BT02,59.36666666666667,7.616666666666666
517,250,2022-09-23,15:11:13,16:07:31,BT02,BT01,56.3,11.716666666666669
518,250,2022-09-23,16:51:42,17:46:46,BT01,BT02,55.06666666666667,7.366666666666665
519,250,2022-09-24,06:22:29,07:12:47,BT02,BT01,50.3,9.56666666666667
520,250,2022-09-24,07:51:31,08:43:30,BT01,BT02,51.98333333333333,6.366666666666666
521,250,2022-09-24,11:00:17,11:52:31,BT02,BT01,52.23333333333333,9.933333333333334
522,250,2022-09-24,12:51:57,13:43:17,BT01,BT02,51.333333333333336,4.600000000000001
523,250,2022-09-26,06:01:16,06:57:48,BT02,BT01,56.53333333333333,13.433333333333328
524,250,2022-09-26,07:41:17,08:35:44,BT01,BT02,54.45,6.849999999999999
525,250,2022-09-26,10:49:38,11:41:54,BT02,BT01,52.266666666666666,8.08333333333333
526,250,2022-09-26,12:10:57,13:06:50,BT01,BT02,55.88333333333333,9.833333333333332
527,250,2022-09-26,15:10:51,15:53:39,BT02,BT01,42.8,5.25
528,250,2022-09-26,16:39:36,17:32:59,BT01,BT02,53.38333333333333,6.4499999999999975
529,250,2022-09-28,05:50:54,06:45:53,BT02,BT01,54.98333333333333,9.05
530,250,2022-09-28,07:30:02,08:24:05,BT01,BT02,54.05,4.4
531,250,2022-09-28,11:01:10,11:52:42,BT02,BT01,51.53333333333333,6.383333333333336
532,250,2022-09-28,12:31:26,13:31:27,BT01,BT02,60.016666666666666,13.51666666666667
533,250,2022-09-29,05:40:51,06:20:23,BT02,BT01,39.53333333333333,6.916666666666667
534,250,2022-09-29,07:11:27,08:11:18,BT01,BT02,59.85,16.599999999999998
535,250,2022-09-29,10:39:01,11:39:16,BT02,BT01,60.25,14.98333333333333
536,250,2022-09-29,12:10:55,13:09:01,BT01,BT02,58.1,9.716666666666663
537,250,2022-09-29,15:10:58,16:04:06,BT02,BT01,53.13333333333333,6.999999999999998
538,250,2022-09-29,16:40:42,17:30:52,BT01,BT02,50.16666666666666,8.1
539,262,2022-09-01,07:12:03,08:08:56,BT01,BT02,56.88333333333333,10.250000000000002
540,262,2022-09-01,09:50:44,10:40:29,BT02,BT01,49.75,7.7
541,262,2022-09-01,11:51:55,12:51:13,BT01,BT02,59.3,8.699999999999998
542,262,2022-09-01,14:51:16,15:45:47,BT02,BT01,54.516666666666666,8.466666666666665
543,262,2022-09-01,16:21:36,17:18:28,BT01,BT02,56.86666666666667,4.350000000000001
544,262,2022-09-01,18:21:00,18:59:54,BT02,BT01,38.9,3.2
545,262,2022-09-03,06:48:34,07:38:30,BT01,BT02,49.93333333333333,3.483333333333334
546,262,2022-09-03,09:21:48,10:09:56,BT02,BT01,48.13333333333333,4.816666666666666
547,262,2022-09-03,11:11:31,11:57:15,BT01,BT02,45.73333333333333,5.799999999999999
548,262,2022-09-03,13:31:20,14:24:46,BT02,BT01,53.43333333333333,6.699999999999997
549,262,2022-09-03,15:40:35,16:30:33,BT01,BT02,49.96666666666667,6.233333333333334
550,262,2022-09-03,17:00:00,17:57:02,BT02,BT01,57.03333333333333,4.199999999999998
551,262,2022-09-04,06:36:28,07:34:20,BT01,BT02,57.86666666666667,6.049999999999998
552,262,2022-09-04,09:58:02,10:52:15,BT02,BT01,54.21666666666667,7.1166666666666645
553,262,2022-09-04,12:51:26,13:46:31,BT01,BT02,55.083333333333336,8.333333333333334
554,262,2022-09-04,14:31:08,15:25:47,BT02,BT01,54.65,8.816666666666666
555,262,2022-09-06,06:21:41,07:21:45,BT01,BT02,60.06666666666667,9.6
556,262,2022-09-06,09:41:50,10:35:56,BT02,BT01,54.1,6.55
557,262,2022-09-06,11:21:05,12:14:13,BT01,BT02,53.13333333333333,3.983333333333333
558,262,2022-09-06,14:11:20,15:03:21,BT02,BT01,52.016666666666666,8.950000000000001
559,262,2022-09-06,15:51:57,16:53:40,BT01,BT02,61.71666666666667,7.399999999999999
560,262,2022-09-06,18:25:49,19:12:48,BT02,BT01,46.98333333333333,4.2333333333333325
561,262,2022-09-07,06:19:54,07:23:24,BT01,BT02,63.5,10.999999999999998
562,262,2022-09-07,09:41:58,10:31:17,BT02,BT01,49.31666666666667,8.283333333333333
563,262,2022-09-07,11:42:11,12:43:22,BT01,BT02,61.18333333333333,12.133333333333336
564,262,2022-09-07,14:30:28,15:23:57,BT02,BT01,53.48333333333333,5.283333333333331
565,262,2022-09-07,17:01:06,17:56:00,BT01,BT02,54.9,6.6000000000000005
566,262,2022-09-07,18:45:01,19:22:03,BT02,BT01,37.03333333333333,2.5666666666666664
567,262,2022-09-09,06:51:27,07:47:51,BT01,BT02,56.4,7.15
568,262,2022-09-09,10:42:14,11:40:31,BT02,BT01,58.28333333333333,9.883333333333333
569,262,2022-09-09,12:21:50,13:19:11,BT01,BT02,57.35,5.883333333333332
570,262,2022-09-09,16:20:12,17:15:39,BT02,BT01,55.45,5.1999999999999975
571,262,2022-09-09,17:40:17,18:24:35,BT01,BT02,44.3,6.949999999999999
572,262,2022-09-11,07:10:24,08:03:35,BT01,BT02,53.18333333333333,4.383333333333334
573,262,2022-09-11,10:59:50,11:55:16,BT02,BT01,55.43333333333333,6.08333333333333
574,262,2022-09-11,13:49:37,14:43:03,BT01,BT02,53.43333333333333,8.999999999999998
575,262,2022-09-11,16:59:26,17:50:46,BT02,BT01,51.333333333333336,5.93333333333333
576,262,2022-09-12,06:22:12,07:10:29,BT01,BT02,48.28333333333333,1.65
577,262,2022-09-12,09:39:17,10:35:34,BT02,BT01,56.28333333333333,9.133333333333333
578,262,2022-09-12,11:09:35,12:11:15,BT01,BT02,61.66666666666666,12.0
579,262,2022-09-12,13:50:26,14:49:04,BT02,BT01,58.63333333333333,8.583333333333336
580,262,2022-09-12,15:41:49,16:37:45,BT01,BT02,55.93333333333333,5.416666666666665
581,262,2022-09-12,17:51:54,18:44:47,BT02,BT01,52.88333333333333,6.216666666666664
582,262,2022-09-13,06:51:30,07:48:48,BT01,BT02,57.3,6.233333333333333
583,262,2022-09-13,09:51:13,10:38:04,BT02,BT01,46.85,7.433333333333332
584,262,2022-09-13,12:01:27,13:03:14,BT01,BT02,61.78333333333333,10.1
585,262,2022-09-13,14:41:08,15:34:48,BT02,BT01,53.66666666666666,8.316666666666666
586,262,2022-09-13,17:00:35,17:54:51,BT01,BT02,54.266666666666666,6.483333333333331
