trip_id,date,start_time,end_time,start_terminal,end_terminal,travel_time,dwell_time,SITR,day_of_week,day_name,hour_of_day,weekend,rush_hour,excess_travel_time,Direction,outlier
779,2022-08-07,17:02:01,17:53:17,Kandy,Digana,51.266666666666666,7.333333333333333,0.1430429128738621,6,Sunday,17.0,1,1,-11.260000000000003,Kandy-Digana,normal
780,2022-08-08,07:30:47,08:13:46,Digana,Kandy,42.98333333333333,7.483333333333333,0.1740984877859635,0,Monday,7.5,0,1,-19.543333333333344,Digana-Kandy,normal
781,2022-08-08,10:01:58,10:58:11,Kandy,Digana,56.21666666666667,5.666666666666666,0.1008004743551734,0,Monday,10.0,0,0,-6.310000000000002,Kandy-Digana,normal
782,2022-08-08,12:16:03,13:16:38,Digana,Kandy,60.583333333333336,9.85,0.1625859697386519,0,Monday,12.25,0,0,-1.9433333333333351,Digana-Kandy,normal
784,2022-08-08,17:00:17,17:54:37,Digana,Kandy,54.333333333333336,4.866666666666666,0.0895705521472392,0,Monday,17.0,0,1,-8.193333333333335,Digana-Kandy,normal
786,2022-08-09,07:42:18,08:32:41,Digana,Kandy,50.38333333333333,5.583333333333333,0.1108170691366192,1,Tuesday,7.75,0,1,-12.143333333333338,Digana-Kandy,normal
787,2022-08-09,09:42:08,10:37:24,Kandy,Digana,55.266666666666666,3.15,0.0569963811821471,1,Tuesday,9.75,0,0,-7.260000000000005,Kandy-Digana,normal
788,2022-08-09,11:31:26,12:28:17,Digana,Kandy,56.85,10.033333333333331,0.1764878334799178,1,Tuesday,11.5,0,0,-5.676666666666669,Digana-Kandy,normal
789,2022-08-09,15:07:07,16:14:41,Kandy,Digana,67.56666666666666,9.6,0.142081894425259,1,Tuesday,15.0,0,0,5.039999999999992,Kandy-Digana,normal
790,2022-08-10,07:39:48,08:29:20,Digana,Kandy,49.53333333333333,7.383333333333331,0.149057873485868,2,Wednesday,7.75,0,1,-12.99333333333334,Digana-Kandy,normal
791,2022-08-10,09:22:50,10:17:27,Kandy,Digana,54.61666666666667,6.9,0.1263350625572169,2,Wednesday,9.5,0,0,-7.910000000000004,Kandy-Digana,normal
792,2022-08-10,12:20:00,13:20:58,Digana,Kandy,60.96666666666667,14.283333333333331,0.2342810278840896,2,Wednesday,12.25,0,0,-1.5600000000000025,Digana-Kandy,normal
793,2022-08-10,14:42:27,15:47:02,Kandy,Digana,64.58333333333333,15.516666666666667,0.240258064516129,2,Wednesday,14.75,0,0,2.0566666666666578,Kandy-Digana,normal
794,2022-08-12,07:42:34,08:28:49,Digana,Kandy,46.25,6.349999999999998,0.1372972972972972,4,Friday,7.75,0,1,-16.27666666666667,Digana-Kandy,normal
795,2022-08-12,11:12:35,12:10:00,Kandy,Digana,57.41666666666666,6.433333333333332,0.1120464441219158,4,Friday,11.25,0,0,-5.110000000000014,Kandy-Digana,normal
796,2022-08-12,14:30:57,15:21:23,Digana,Kandy,50.43333333333333,7.049999999999999,0.1397884996695307,4,Friday,14.5,0,0,-12.09333333333334,Digana-Kandy,normal
797,2022-08-12,16:53:07,17:51:57,Kandy,Digana,58.833333333333336,9.300000000000002,0.1580736543909348,4,Friday,17.0,0,1,-3.693333333333335,Kandy-Digana,normal
798,2022-08-13,07:11:54,07:57:45,Digana,Kandy,45.85,7.083333333333333,0.1544892766266812,5,Saturday,7.25,1,1,-16.67666666666667,Digana-Kandy,normal
799,2022-08-13,08:21:01,09:15:30,Kandy,Digana,54.48333333333333,8.533333333333335,0.1566228204343836,5,Saturday,8.25,1,1,-8.043333333333344,Kandy-Digana,normal
800,2022-08-13,12:26:14,13:18:58,Digana,Kandy,52.73333333333333,8.550000000000002,0.1621365360303414,5,Saturday,12.5,1,0,-9.793333333333344,Digana-Kandy,normal
801,2022-08-13,15:42:10,16:43:34,Kandy,Digana,61.4,7.550000000000001,0.1229641693811075,5,Saturday,15.75,1,0,-1.1266666666666725,Kandy-Digana,normal
802,2022-08-14,09:30:14,10:22:50,Digana,Kandy,52.6,9.05,0.1720532319391635,6,Sunday,9.5,1,0,-9.92666666666667,Digana-Kandy,normal
803,2022-08-14,11:21:14,12:12:37,Kandy,Digana,51.38333333333333,6.5666666666666655,0.1277975997405124,6,Sunday,11.25,1,0,-11.143333333333338,Kandy-Digana,normal
804,2022-08-14,14:14:23,15:10:56,Digana,Kandy,56.55,5.083333333333331,0.0898909519599174,6,Sunday,14.25,1,0,-5.976666666666674,Digana-Kandy,normal
805,2022-08-14,17:16:06,18:10:06,Kandy,Digana,54.0,7.683333333333333,0.1422839506172839,6,Sunday,17.25,1,1,-8.52666666666667,Kandy-Digana,normal
807,2022-08-16,07:11:11,08:08:20,Kandy,Digana,57.15,8.733333333333333,0.152814231554389,1,Tuesday,7.25,0,1,-5.376666666666672,Kandy-Digana,normal
808,2022-08-17,06:40:42,07:36:39,Digana,Kandy,55.95,13.7,0.2448614834673815,2,Wednesday,6.75,0,0,-6.576666666666668,Digana-Kandy,normal
809,2022-08-17,08:41:53,09:33:44,Kandy,Digana,51.85,4.55,0.0877531340405014,2,Wednesday,8.75,0,1,-10.67666666666667,Kandy-Digana,normal
810,2022-08-17,11:01:09,11:55:05,Digana,Kandy,53.93333333333333,5.933333333333333,0.1100123609394314,2,Wednesday,11.0,0,0,-8.59333333333334,Digana-Kandy,normal
811,2022-08-17,12:40:49,13:48:47,Kandy,Digana,67.96666666666667,18.466666666666665,0.2717018146150073,2,Wednesday,12.75,0,0,5.439999999999998,Kandy-Digana,normal
813,2022-08-18,07:41:41,08:35:46,Kandy,Digana,54.083333333333336,6.416666666666666,0.1186440677966101,3,Thursday,7.75,0,1,-8.443333333333335,Kandy-Digana,normal
815,2022-08-19,07:51:25,08:45:13,Kandy,Digana,53.8,7.066666666666667,0.1313506815365551,4,Friday,7.75,0,1,-8.726666666666674,Kandy-Digana,normal
818,2022-08-20,09:51:48,10:48:10,Digana,Kandy,56.36666666666667,10.066666666666668,0.1785925487876996,5,Saturday,9.75,1,0,-6.160000000000004,Digana-Kandy,normal
819,2022-08-20,12:23:19,13:17:32,Kandy,Digana,54.21666666666667,8.066666666666665,0.1487857362434675,5,Saturday,12.5,1,0,-8.310000000000002,Kandy-Digana,normal
820,2022-08-20,16:01:49,16:58:04,Digana,Kandy,56.25,14.600000000000003,0.2595555555555556,5,Saturday,16.0,1,1,-6.276666666666671,Digana-Kandy,normal
822,2022-08-22,08:28:17,09:21:29,Digana,Kandy,53.2,8.066666666666665,0.1516290726817042,0,Monday,8.5,0,1,-9.326666666666668,Digana-Kandy,normal
823,2022-08-22,10:11:31,11:05:40,Kandy,Digana,54.15,5.316666666666668,0.0981840566328101,0,Monday,10.25,0,0,-8.376666666666672,Kandy-Digana,normal
825,2022-08-22,14:37:54,15:30:02,Kandy,Digana,52.13333333333333,9.250000000000004,0.1774296675191816,0,Monday,14.75,0,0,-10.393333333333338,Kandy-Digana,normal
826,2022-08-22,16:51:52,17:48:33,Digana,Kandy,56.68333333333333,5.6000000000000005,0.0987944722140547,0,Monday,16.75,0,1,-5.843333333333341,Digana-Kandy,normal
827,2022-08-22,19:25:29,20:08:00,Kandy,Digana,42.516666666666666,4.3500000000000005,0.102312818502548,0,Monday,19.5,0,0,-20.010000000000005,Kandy-Digana,normal
828,2022-08-23,08:31:04,09:20:26,Digana,Kandy,49.36666666666667,4.216666666666667,0.0854152599594868,1,Tuesday,8.5,0,1,-13.160000000000004,Digana-Kandy,normal
829,2022-08-23,10:31:20,11:26:22,Kandy,Digana,55.03333333333333,4.316666666666668,0.0784373107207753,1,Tuesday,10.5,0,0,-7.493333333333339,Kandy-Digana,normal
830,2022-08-23,12:22:04,13:21:49,Digana,Kandy,59.75,12.566666666666666,0.2103207810320781,1,Tuesday,12.25,0,0,-2.776666666666671,Digana-Kandy,normal
831,2022-08-23,14:21:19,15:20:30,Kandy,Digana,59.18333333333333,15.533333333333331,0.2624612785130948,1,Tuesday,14.25,0,0,-3.343333333333341,Kandy-Digana,normal
832,2022-08-23,16:20:58,17:16:00,Digana,Kandy,55.03333333333333,7.383333333333331,0.134161114476075,1,Tuesday,16.25,0,1,-7.493333333333339,Digana-Kandy,normal
834,2022-08-24,08:42:07,09:37:24,Digana,Kandy,55.28333333333333,6.316666666666667,0.1142598733795598,2,Wednesday,8.75,0,1,-7.243333333333339,Digana-Kandy,normal
835,2022-08-24,10:21:43,11:14:20,Kandy,Digana,52.61666666666667,5.683333333333333,0.1080139372822299,2,Wednesday,10.25,0,0,-9.910000000000004,Kandy-Digana,normal
836,2022-08-24,13:21:19,14:24:18,Digana,Kandy,62.98333333333333,11.316666666666666,0.1796771632707065,2,Wednesday,13.25,0,0,0.4566666666666563,Digana-Kandy,normal
837,2022-08-24,15:11:53,16:11:59,Kandy,Digana,60.1,9.983333333333334,0.1661120354963949,2,Wednesday,15.25,0,0,-2.4266666666666694,Kandy-Digana,normal
838,2022-08-29,07:11:15,07:55:00,Digana,Kandy,43.75,8.716666666666663,0.1992380952380951,0,Monday,7.25,0,1,-18.77666666666667,Digana-Kandy,normal
839,2022-08-29,09:31:17,10:29:32,Kandy,Digana,58.25,10.8,0.1854077253218884,0,Monday,9.5,0,0,-4.276666666666671,Kandy-Digana,normal
840,2022-08-29,11:37:54,12:30:05,Digana,Kandy,52.18333333333333,8.950000000000001,0.1715106994570425,0,Monday,11.75,0,0,-10.34333333333334,Digana-Kandy,normal
841,2022-08-29,14:11:56,15:10:52,Kandy,Digana,58.93333333333333,11.85,0.2010746606334841,0,Monday,14.25,0,0,-3.593333333333341,Kandy-Digana,normal
842,2022-08-29,15:51:08,16:44:56,Digana,Kandy,53.8,8.733333333333334,0.1623296158612144,0,Monday,15.75,0,0,-8.726666666666674,Digana-Kandy,normal
843,2022-08-29,18:22:31,19:06:53,Kandy,Digana,44.36666666666667,5.016666666666666,0.1130728775356874,0,Monday,18.5,0,0,-18.160000000000004,Kandy-Digana,normal
844,2022-08-30,06:50:42,07:35:39,Digana,Kandy,44.95,8.366666666666665,0.186132740081572,1,Tuesday,6.75,0,0,-17.576666666666668,Digana-Kandy,normal
845,2022-08-30,09:11:44,10:06:57,Kandy,Digana,55.21666666666667,6.2,0.1122849381225475,1,Tuesday,9.25,0,0,-7.310000000000002,Kandy-Digana,normal
846,2022-08-30,11:51:28,12:53:07,Digana,Kandy,61.65,13.7,0.2222222222222222,1,Tuesday,11.75,0,0,-0.8766666666666723,Digana-Kandy,normal
847,2022-08-30,14:41:43,15:32:14,Kandy,Digana,50.516666666666666,4.066666666666666,0.0805014846585285,1,Tuesday,14.75,0,0,-12.010000000000003,Kandy-Digana,normal
850,2022-09-03,06:19:08,07:08:35,Digana,Kandy,49.45,8.683333333333334,0.1755982473879339,5,Saturday,6.25,1,0,-13.076666666666668,Digana-Kandy,normal
851,2022-09-03,08:11:43,09:07:58,Kandy,Digana,56.25,9.683333333333335,0.1721481481481482,5,Saturday,8.25,1,1,-6.276666666666671,Kandy-Digana,normal
852,2022-09-03,10:51:19,11:50:28,Digana,Kandy,59.15,13.266666666666667,0.2242885319808397,5,Saturday,10.75,1,0,-3.3766666666666723,Digana-Kandy,normal
853,2022-09-03,12:41:51,13:38:07,Kandy,Digana,56.266666666666666,8.233333333333333,0.1463270142180094,5,Saturday,12.75,1,0,-6.260000000000005,Kandy-Digana,normal
854,2022-09-03,14:41:40,15:38:52,Digana,Kandy,57.2,8.049999999999999,0.1407342657342657,5,Saturday,14.75,1,0,-5.326666666666668,Digana-Kandy,normal
855,2022-09-03,16:52:25,17:48:33,Kandy,Digana,56.13333333333333,5.566666666666666,0.09916864608076,5,Saturday,16.75,1,1,-6.393333333333338,Kandy-Digana,normal
856,2022-09-04,09:01:25,09:56:30,Digana,Kandy,55.083333333333336,6.233333333333334,0.113161875945537,6,Sunday,9.0,1,1,-7.443333333333335,Digana-Kandy,normal
857,2022-09-04,11:41:14,12:40:27,Kandy,Digana,59.21666666666667,9.083333333333334,0.1533915001407261,6,Sunday,11.75,1,0,-3.3100000000000023,Kandy-Digana,normal
858,2022-09-04,13:42:01,14:35:02,Digana,Kandy,53.016666666666666,3.983333333333333,0.0751336057843445,6,Sunday,13.75,1,0,-9.510000000000003,Digana-Kandy,normal
861,2022-09-05,07:11:39,08:08:46,Kandy,Digana,57.11666666666667,7.249999999999997,0.1269331777064487,0,Monday,7.25,0,1,-5.410000000000004,Kandy-Digana,normal
862,2022-09-05,10:41:12,11:34:47,Digana,Kandy,53.583333333333336,10.266666666666667,0.191601866251944,0,Monday,10.75,0,0,-8.943333333333335,Digana-Kandy,normal
863,2022-09-05,12:22:38,13:16:24,Kandy,Digana,53.766666666666666,6.866666666666665,0.1277123372597643,0,Monday,12.5,0,0,-8.760000000000005,Kandy-Digana,normal
864,2022-09-05,15:21:30,16:17:31,Digana,Kandy,56.016666666666666,9.516666666666673,0.169889913716156,0,Monday,15.25,0,0,-6.510000000000005,Digana-Kandy,normal
865,2022-09-05,16:56:38,17:53:13,Kandy,Digana,56.583333333333336,6.383333333333332,0.1128129602356406,0,Monday,17.0,0,1,-5.943333333333335,Kandy-Digana,normal
867,2022-09-07,07:11:48,08:08:55,Kandy,Digana,57.11666666666667,9.633333333333336,0.1686606361248906,2,Wednesday,7.25,0,1,-5.410000000000004,Kandy-Digana,normal
868,2022-09-07,10:41:49,11:32:37,Digana,Kandy,50.8,9.566666666666666,0.1883202099737533,2,Wednesday,10.75,0,0,-11.726666666666674,Digana-Kandy,normal
869,2022-09-07,12:41:56,13:47:47,Kandy,Digana,65.85,13.766666666666667,0.2090609972158947,2,Wednesday,12.75,0,0,3.3233333333333235,Kandy-Digana,normal
870,2022-09-07,15:29:12,16:24:53,Digana,Kandy,55.68333333333333,12.76666666666667,0.2292726728524394,2,Wednesday,15.5,0,0,-6.843333333333341,Digana-Kandy,normal
871,2022-09-08,06:51:50,07:48:56,Kandy,Digana,57.1,5.883333333333333,0.1030356100408639,3,Thursday,6.75,0,0,-5.426666666666669,Kandy-Digana,normal
872,2022-09-08,10:00:25,10:49:14,Digana,Kandy,48.81666666666667,7.016666666666666,0.1437350631614885,3,Thursday,10.0,0,0,-13.71,Digana-Kandy,normal
873,2022-09-08,11:22:18,12:17:03,Kandy,Digana,54.75,5.983333333333331,0.1092846270928462,3,Thursday,11.25,0,0,-7.776666666666671,Kandy-Digana,normal
874,2022-09-08,13:51:32,14:47:24,Digana,Kandy,55.86666666666667,9.299999999999995,0.1664677804295941,3,Thursday,13.75,0,0,-6.660000000000004,Digana-Kandy,normal
875,2022-09-08,15:32:20,16:30:21,Kandy,Digana,58.016666666666666,7.249999999999999,0.1249640907785119,3,Thursday,15.5,0,0,-4.510000000000005,Kandy-Digana,normal
876,2022-09-09,09:21:45,10:21:27,Digana,Kandy,59.7,12.033333333333331,0.2015633724176437,4,Friday,9.25,0,0,-2.826666666666668,Digana-Kandy,normal
877,2022-09-09,11:02:00,11:54:58,Kandy,Digana,52.96666666666667,7.799999999999997,0.1472624292007551,4,Friday,11.0,0,0,-9.560000000000002,Kandy-Digana,normal
878,2022-09-09,14:30:22,15:22:05,Digana,Kandy,51.71666666666667,4.85,0.0937802126973896,4,Friday,14.5,0,0,-10.810000000000002,Digana-Kandy,normal
879,2022-09-09,16:21:22,17:12:10,Kandy,Digana,50.8,5.499999999999999,0.108267716535433,4,Friday,16.25,0,1,-11.726666666666674,Kandy-Digana,normal
880,2022-09-10,08:29:42,09:26:29,Digana,Kandy,56.78333333333333,9.983333333333336,0.17581449955973,5,Saturday,8.5,1,1,-5.743333333333339,Digana-Kandy,normal
881,2022-09-10,10:02:59,11:07:22,Kandy,Digana,64.38333333333334,8.383333333333331,0.1302096815946155,5,Saturday,10.0,1,0,1.856666666666669,Kandy-Digana,normal
882,2022-09-10,13:43:04,14:40:24,Digana,Kandy,57.333333333333336,6.55,0.1142441860465116,5,Saturday,13.75,1,0,-5.193333333333335,Digana-Kandy,normal
883,2022-09-10,15:48:15,16:31:55,Kandy,Digana,43.66666666666666,4.4833333333333325,0.1026717557251908,5,Saturday,15.75,1,0,-18.860000000000014,Kandy-Digana,normal
885,2022-09-11,19:27:09,20:16:41,Kandy,Digana,49.53333333333333,5.316666666666667,0.1073351278600269,6,Sunday,19.5,1,0,-12.99333333333334,Kandy-Digana,normal
887,2022-09-12,18:01:41,18:43:22,Kandy,Digana,41.68333333333333,3.266666666666667,0.0783686525389844,0,Monday,18.0,0,1,-20.84333333333334,Kandy-Digana,normal
888,2022-09-13,08:40:58,09:33:03,Digana,Kandy,52.083333333333336,7.749999999999998,0.1487999999999999,1,Tuesday,8.75,0,1,-10.443333333333335,Digana-Kandy,normal
889,2022-09-13,10:42:12,11:32:06,Kandy,Digana,49.9,4.583333333333334,0.0918503674014696,1,Tuesday,10.75,0,0,-12.626666666666672,Kandy-Digana,normal
890,2022-09-13,13:21:11,14:16:20,Digana,Kandy,55.15,6.900000000000001,0.1251133272892112,1,Tuesday,13.25,0,0,-7.376666666666672,Digana-Kandy,normal
891,2022-09-13,15:41:20,16:42:38,Kandy,Digana,61.3,8.366666666666667,0.1364872213159325,1,Tuesday,15.75,0,0,-1.2266666666666737,Kandy-Digana,normal
892,2022-09-14,08:09:46,09:00:12,Digana,Kandy,50.43333333333333,4.666666666666666,0.092531394580304,2,Wednesday,8.25,0,1,-12.09333333333334,Digana-Kandy,normal
893,2022-09-14,10:01:01,10:55:11,Kandy,Digana,54.16666666666666,3.6666666666666665,0.0676923076923077,2,Wednesday,10.0,0,0,-8.360000000000014,Kandy-Digana,normal
894,2022-09-14,12:21:12,13:17:24,Digana,Kandy,56.2,6.916666666666662,0.1230723606168445,2,Wednesday,12.25,0,0,-6.326666666666668,Digana-Kandy,normal
895,2022-09-14,14:31:22,15:21:53,Kandy,Digana,50.516666666666666,5.016666666666668,0.0993071593533487,2,Wednesday,14.5,0,0,-12.010000000000003,Kandy-Digana,normal
896,2022-09-14,15:55:35,16:51:49,Digana,Kandy,56.23333333333333,5.9999999999999964,0.1066982809721398,2,Wednesday,16.0,0,1,-6.293333333333344,Digana-Kandy,normal
898,2022-09-15,07:50:35,08:41:58,Digana,Kandy,51.38333333333333,5.466666666666666,0.1063898799870256,3,Thursday,7.75,0,1,-11.143333333333338,Digana-Kandy,normal
899,2022-09-15,09:31:52,10:21:58,Kandy,Digana,50.1,4.733333333333333,0.0944777112441783,3,Thursday,9.5,0,0,-12.42666666666667,Kandy-Digana,normal
900,2022-09-15,11:29:30,12:23:12,Digana,Kandy,53.7,8.366666666666667,0.1558038485412787,3,Thursday,11.5,0,0,-8.826666666666668,Digana-Kandy,normal
901,2022-09-15,12:52:05,13:54:51,Kandy,Digana,62.766666666666666,11.233333333333334,0.1789697291556027,3,Thursday,12.75,0,0,0.2399999999999948,Kandy-Digana,normal
902,2022-09-15,14:41:35,15:35:09,Digana,Kandy,53.56666666666667,8.13333333333333,0.1518357187305537,3,Thursday,14.75,0,0,-8.96,Digana-Kandy,normal
903,2022-09-15,16:41:20,17:35:38,Kandy,Digana,54.3,5.616666666666665,0.1034376918354818,3,Thursday,16.75,0,1,-8.226666666666674,Kandy-Digana,normal
904,2022-09-17,07:59:15,08:53:03,Digana,Kandy,53.8,7.233333333333332,0.134448574969021,5,Saturday,8.0,1,1,-8.726666666666674,Digana-Kandy,normal
905,2022-09-17,09:11:20,10:06:39,Kandy,Digana,55.31666666666667,3.3166666666666664,0.0599578186200662,5,Saturday,9.25,1,0,-7.210000000000001,Kandy-Digana,normal
906,2022-09-17,12:30:13,13:24:00,Digana,Kandy,53.78333333333333,9.500000000000004,0.176634645181283,5,Saturday,12.5,1,0,-8.74333333333334,Digana-Kandy,normal
908,2022-09-18,07:40:11,08:30:38,Digana,Kandy,50.45,7.916666666666663,0.1569210439378922,6,Sunday,7.75,1,1,-12.076666666666668,Digana-Kandy,normal
909,2022-09-18,08:46:29,09:43:01,Kandy,Digana,56.53333333333333,7.0,0.1238207547169811,6,Sunday,8.75,1,1,-5.993333333333339,Kandy-Digana,normal
910,2022-09-18,11:50:12,12:45:19,Digana,Kandy,55.11666666666667,6.666666666666663,0.1209555488358027,6,Sunday,11.75,1,0,-7.410000000000004,Digana-Kandy,normal
911,2022-09-18,13:11:50,14:01:12,Kandy,Digana,49.36666666666667,6.116666666666667,0.1239027683997299,6,Sunday,13.25,1,0,-13.160000000000004,Kandy-Digana,normal
912,2022-09-18,16:00:13,16:49:46,Digana,Kandy,49.55,7.733333333333332,0.1560713084426505,6,Sunday,16.0,1,1,-12.976666666666674,Digana-Kandy,normal
914,2022-09-19,07:42:06,08:28:48,Digana,Kandy,46.7,6.249999999999997,0.133832976445396,0,Monday,7.75,0,1,-15.826666666666668,Digana-Kandy,normal
915,2022-09-19,09:10:22,10:03:49,Kandy,Digana,53.45,4.333333333333332,0.0810726535703149,0,Monday,9.25,0,0,-9.076666666666668,Kandy-Digana,normal
916,2022-09-19,11:52:05,12:44:56,Digana,Kandy,52.85,9.033333333333337,0.1709239987385683,0,Monday,11.75,0,0,-9.67666666666667,Digana-Kandy,normal
918,2022-09-19,16:11:32,17:06:33,Digana,Kandy,55.016666666666666,7.833333333333334,0.1423810966373826,0,Monday,16.25,0,1,-7.510000000000005,Digana-Kandy,normal
919,2022-09-19,19:37:09,20:11:58,Kandy,Digana,34.81666666666667,1.3666666666666667,0.0392532312111057,0,Monday,19.5,0,0,-27.71,Kandy-Digana,anomaly
920,2022-09-20,07:28:49,08:09:33,Digana,Kandy,40.73333333333333,6.666666666666667,0.1636661211129296,1,Tuesday,7.5,0,1,-21.793333333333344,Digana-Kandy,normal
921,2022-09-20,09:12:02,09:55:26,Kandy,Digana,43.4,3.1333333333333337,0.0721966205837173,1,Tuesday,9.25,0,0,-19.126666666666672,Kandy-Digana,normal
922,2022-09-20,11:31:30,12:25:30,Digana,Kandy,54.0,9.166666666666668,0.1697530864197531,1,Tuesday,11.5,0,0,-8.52666666666667,Digana-Kandy,normal
924,2022-09-20,14:50:48,15:44:49,Digana,Kandy,54.016666666666666,10.233333333333338,0.1894477013267511,1,Tuesday,14.75,0,0,-8.510000000000005,Digana-Kandy,normal
925,2022-09-20,16:51:45,17:43:44,Kandy,Digana,51.98333333333333,8.716666666666667,0.167681949342738,1,Tuesday,16.75,0,1,-10.543333333333344,Kandy-Digana,normal
926,2022-09-22,06:51:09,07:39:24,Digana,Kandy,48.25,7.53333333333333,0.1561312607944731,3,Thursday,6.75,0,0,-14.27666666666667,Digana-Kandy,normal
927,2022-09-22,08:21:04,09:06:49,Kandy,Digana,45.75,4.716666666666666,0.1030965391621129,3,Thursday,8.25,0,1,-16.77666666666667,Kandy-Digana,normal
928,2022-09-22,10:51:02,11:43:34,Digana,Kandy,52.53333333333333,8.483333333333333,0.161484771573604,3,Thursday,10.75,0,0,-9.99333333333334,Digana-Kandy,normal
929,2022-09-22,12:12:27,13:14:31,Kandy,Digana,62.06666666666667,11.68333333333333,0.1882384532760471,3,Thursday,12.25,0,0,-0.4600000000000008,Kandy-Digana,normal
930,2022-09-22,14:41:31,15:34:40,Digana,Kandy,53.15,9.066666666666668,0.1705863907180934,3,Thursday,14.75,0,0,-9.376666666666672,Digana-Kandy,normal
931,2022-09-22,16:11:51,17:04:49,Kandy,Digana,52.96666666666667,6.65,0.1255506607929515,3,Thursday,16.25,0,1,-9.560000000000002,Kandy-Digana,normal
932,2022-09-23,06:38:41,07:44:23,Digana,Kandy,65.7,24.11666666666668,0.3670725520040591,4,Friday,6.75,0,0,3.173333333333332,Digana-Kandy,anomaly
933,2022-09-23,08:21:20,09:13:37,Kandy,Digana,52.28333333333333,7.783333333333334,0.1488683455530762,4,Friday,8.25,0,1,-10.24333333333334,Kandy-Digana,normal
934,2022-09-23,11:20:22,12:14:06,Digana,Kandy,53.73333333333333,7.4999999999999964,0.1395781637717121,4,Friday,11.25,0,0,-8.793333333333344,Digana-Kandy,normal
935,2022-09-23,12:51:35,13:52:24,Kandy,Digana,60.81666666666667,14.05,0.231022197862428,4,Friday,12.75,0,0,-1.7100000000000009,Kandy-Digana,normal
936,2022-09-23,15:31:04,16:25:39,Digana,Kandy,54.583333333333336,6.783333333333333,0.1242748091603053,4,Friday,15.5,0,0,-7.943333333333335,Digana-Kandy,normal
937,2022-09-23,17:11:46,17:55:55,Kandy,Digana,44.15,5.183333333333333,0.1174027935069837,4,Friday,17.25,0,1,-18.376666666666672,Kandy-Digana,normal
938,2022-09-24,06:49:20,07:44:16,Digana,Kandy,54.93333333333333,10.999999999999996,0.2002427184466018,5,Saturday,6.75,1,0,-7.593333333333341,Digana-Kandy,normal
939,2022-09-24,08:21:41,09:26:10,Kandy,Digana,64.48333333333333,7.483333333333332,0.1160506590850348,5,Saturday,8.25,1,1,1.9566666666666637,Kandy-Digana,anomaly
940,2022-09-24,11:31:32,12:25:57,Digana,Kandy,54.41666666666666,6.716666666666666,0.1234303215926493,5,Saturday,11.5,1,0,-8.110000000000014,Digana-Kandy,normal
942,2022-09-24,15:30:52,16:24:36,Digana,Kandy,53.73333333333333,5.249999999999999,0.0977047146401985,5,Saturday,15.5,1,0,-8.793333333333344,Digana-Kandy,normal
943,2022-09-24,17:51:21,18:36:56,Kandy,Digana,45.583333333333336,4.8500000000000005,0.106398537477148,5,Saturday,17.75,1,1,-16.943333333333335,Kandy-Digana,normal
944,2022-09-25,06:37:51,07:25:03,Digana,Kandy,47.2,4.816666666666667,0.10204802259887,6,Sunday,6.75,1,0,-15.326666666666668,Digana-Kandy,normal
945,2022-09-25,07:41:14,08:34:26,Kandy,Digana,53.2,4.383333333333334,0.0823934837092731,6,Sunday,7.75,1,1,-9.326666666666668,Kandy-Digana,normal
946,2022-09-25,10:11:24,11:03:45,Digana,Kandy,52.35,8.400000000000002,0.160458452722063,6,Sunday,10.25,1,0,-10.17666666666667,Digana-Kandy,normal
947,2022-09-25,12:05:48,13:08:27,Kandy,Digana,62.65,7.05,0.1125299281723862,6,Sunday,12.0,1,0,0.1233333333333277,Kandy-Digana,normal
948,2022-09-25,14:45:45,15:43:06,Digana,Kandy,57.35,10.383333333333336,0.1810520197616972,6,Sunday,14.75,1,0,-5.176666666666669,Digana-Kandy,normal
949,2022-09-25,17:20:31,18:01:39,Kandy,Digana,41.13333333333333,4.633333333333332,0.112641815235008,6,Sunday,17.25,1,1,-21.393333333333334,Kandy-Digana,anomaly
952,2022-09-27,06:10:01,07:05:16,Digana,Kandy,55.25,10.533333333333331,0.1906485671191553,1,Tuesday,6.25,0,0,-7.276666666666671,Digana-Kandy,normal
953,2022-09-27,08:01:17,08:56:16,Kandy,Digana,54.98333333333333,8.899999999999999,0.1618672324946953,1,Tuesday,8.0,0,1,-7.543333333333344,Kandy-Digana,normal
954,2022-09-27,10:41:29,11:37:37,Digana,Kandy,56.13333333333333,16.1,0.2868171021377672,1,Tuesday,10.75,0,0,-6.393333333333338,Digana-Kandy,normal
955,2022-09-27,12:31:55,13:31:25,Kandy,Digana,59.5,4.8500000000000005,0.0815126050420168,1,Tuesday,12.5,0,0,-3.026666666666671,Kandy-Digana,normal
956,2022-09-27,14:51:25,15:50:12,Digana,Kandy,58.78333333333333,13.966666666666669,0.2375956903884321,1,Tuesday,14.75,0,0,-3.7433333333333394,Digana-Kandy,normal
957,2022-09-27,16:42:18,17:33:54,Kandy,Digana,51.6,6.800000000000001,0.1317829457364341,1,Tuesday,16.75,0,1,-10.92666666666667,Kandy-Digana,normal
958,2022-09-28,06:09:50,07:19:02,Digana,Kandy,69.2,20.2,0.291907514450867,2,Wednesday,6.25,0,0,6.673333333333332,Digana-Kandy,normal
959,2022-09-28,07:50:27,08:41:32,Kandy,Digana,51.083333333333336,6.049999999999999,0.1184339314845024,2,Wednesday,7.75,0,1,-11.443333333333335,Kandy-Digana,normal
